,season,round.roundNumber,team.name,player.field.position,kicks,handballs,disposals,marks,bounces,tackles,contestedPossessions,uncontestedPossessions,totalPossessions,inside50s,marksInside50,contestedMarks,hitouts,onePercenters,disposalEfficiency,clangers,freesFor,freesAgainst,rebound50s,goalAssists,turnovers,intercepts,tacklesInside50,shotsAtGoal,scoreInvolvements,metresGained,clearances.centreClearances,clearances.stoppageClearances,clearances.totalClearances,extendedStats.effectiveKicks,extendedStats.kickToHandballRatio,extendedStats.effectiveDisposals,extendedStats.marksOnLead,extendedStats.interceptMarks,extendedStats.hitoutsToAdvantage,extendedStats.groundBallGets,extendedStats.f50GroundBallGets,extendedStats.scoreLaunches,extendedStats.pressureActs,extendedStats.defHalfPressureActs,extendedStats.spoils,extendedStats.ruckContests,extendedStats.contestDefOneOnOnes,extendedStats.contestDefLosses,extendedStats.contestOffOneOnOnes,extendedStats.contestOffWins,extendedStats.centreBounceAttendances,extendedStats.kickins,extendedStats.kickinsPlayon
2519,2020,13,Geelong Cats,Other,28,33,61,8,2,27,19,40,59,5,0,0,0,3,278.5,10,1,3,3,0,11,5,4,1,10,667,0,10,10,14,4.0,42,0,0,0,16,2,2,60,21,2,0,1,0,1,0,0.0,0.0,0.0
2520,2020,13,Gold Coast Suns,DEF,52,19,71,19,0,9,21,40,61,5,0,2,0,21,440.8,15,4,5,16,1,19,25,0,1,4,1439,1,2,3,35,22.3,49,0,6,0,14,1,0,57,47,11,0,4,2,1,0,0.0,0.0,0.0
2521,2020,13,Gold Coast Suns,FWD,24,18,42,14,4,5,18,26,44,5,3,1,5,5,417.2,8,4,0,2,1,12,2,0,7,13,738,0,2,2,13,11.7,29,2,1,0,12,1,1,46,19,3,11,0,0,17,3,0.0,0.0,0.0
2522,2020,13,Gold Coast Suns,MID,61,27,88,16,0,35,34,42,76,8,0,1,21,9,402.6,12,6,6,20,2,18,12,6,2,13,1902,4,12,16,37,14.399999999999999,61,0,2,8,20,1,5,111,69,4,51,0,0,5,0,0.0,0.0,0.0
2523,2020,13,Gold Coast Suns,Other,32,8,40,11,0,5,18,20,38,8,1,2,0,4,190.8,10,3,1,7,0,16,11,1,2,3,824,0,2,2,12,16.3,18,2,2,0,11,1,1,43,22,3,0,3,2,4,1,0.0,0.0,0.0
2524,2020,13,Hawthorn,DEF,43,27,70,14,0,10,25,32,57,7,1,3,0,15,387.8,12,1,5,16,1,13,26,0,2,11,1415,0,3,3,24,11.1,45,0,7,0,18,2,6,53,38,13,0,11,0,2,1,0.0,0.0,0.0
2525,2020,13,Hawthorn,FWD,34,25,59,11,0,18,29,31,60,9,5,4,6,13,434.6,13,5,4,5,1,11,3,4,9,15,973,2,5,7,22,10.3,44,0,0,0,15,3,1,70,21,2,25,1,0,8,0,0.0,0.0,0.0
2526,2020,13,Hawthorn,MID,57,48,105,21,2,21,39,64,103,16,0,2,33,16,428.5,17,2,5,8,1,16,17,3,3,15,1525,5,9,14,31,8.1,73,2,7,17,23,2,3,96,50,9,53,3,0,2,0,0.0,0.0,0.0
2527,2020,13,Hawthorn,Other,23,17,40,8,0,7,18,26,44,7,1,0,0,5,274.5,12,0,6,5,2,13,9,0,3,14,749,0,2,2,15,6.199999999999999,27,0,1,0,16,7,3,28,14,2,0,0,0,1,0,0.0,0.0,0.0
2528,2020,13,Melbourne,DEF,58,31,89,30,0,11,22,62,84,5,1,1,0,26,476.6,11,1,1,20,0,18,31,0,1,12,1679,0,3,3,47,14.9,71,0,12,0,19,1,5,54,38,20,0,8,2,0,0,0.0,0.0,0.0
2529,2020,13,Melbourne,FWD,45,34,79,16,1,13,37,43,80,14,3,5,11,8,407.20000000000005,17,4,4,5,2,20,10,4,7,17,1203,6,5,11,23,13.5,51,0,2,4,22,7,1,91,31,6,22,0,0,5,1,0.0,0.0,0.0
2530,2020,13,Melbourne,MID,45,41,86,16,0,14,44,44,88,20,4,1,31,4,417.5,17,4,2,4,2,18,20,2,6,27,1424,5,7,12,27,8.8,60,1,2,11,29,3,10,88,36,3,43,1,1,1,0,0.0,0.0,0.0
2531,2020,13,Melbourne,Other,23,7,30,15,0,8,11,21,32,5,5,3,0,4,248.0,8,1,3,1,1,10,2,3,8,13,722,0,1,1,10,7.7,17,1,0,0,7,3,0,45,16,4,0,0,0,5,3,0.0,0.0,0.0
2532,2020,13,North Melbourne,DEF,70,36,106,37,0,12,21,81,102,9,1,4,0,20,499.2,8,1,4,19,0,13,25,0,1,2,1347,0,1,1,55,12.8,89,0,8,0,16,0,1,56,48,18,0,11,1,0,0,0.0,0.0,0.0
2533,2020,13,North Melbourne,FWD,36,22,58,21,0,7,24,40,64,12,6,6,2,8,404.0,9,1,3,1,0,16,12,1,9,11,935,0,0,0,20,7.699999999999999,37,4,6,0,15,5,2,72,22,5,7,0,0,8,2,0.0,0.0,0.0
2534,2020,13,North Melbourne,MID,60,56,116,20,0,20,45,66,111,12,2,0,24,8,449.6,15,6,4,11,0,18,16,2,5,15,1514,9,11,20,39,7.8,88,1,2,6,33,5,3,111,61,3,50,1,0,1,0,0.0,0.0,0.0
2535,2020,13,North Melbourne,Other,26,26,52,8,1,7,23,30,53,10,0,1,0,6,296.5,7,1,3,1,1,11,10,0,0,5,720,4,2,6,17,3.7,38,1,2,0,20,3,4,70,40,6,0,2,0,1,0,0.0,0.0,0.0
2536,2020,13,Port Adelaide,DEF,58,25,83,27,1,7,25,57,82,12,0,4,0,30,487.1,13,3,3,15,1,15,20,0,0,19,1553,1,6,7,44,18.2,67,0,6,0,17,0,7,39,33,26,0,10,1,0,0,0.0,0.0,0.0
2537,2020,13,Port Adelaide,FWD,40,32,72,12,1,11,28,43,71,13,0,2,0,2,382.2,11,8,2,1,2,13,8,6,16,31,937,1,3,4,21,9.6,46,2,0,0,18,11,5,61,17,1,4,0,0,13,0,0.0,0.0,0.0
2538,2020,13,Port Adelaide,MID,54,73,127,19,1,30,51,79,130,9,1,2,22,10,446.09999999999997,12,6,3,9,2,17,16,4,5,26,1405,7,13,20,27,6.3,94,0,2,11,35,5,9,85,44,8,60,1,0,0,0,0.0,0.0,0.0
2539,2020,13,Port Adelaide,Other,27,26,53,11,0,13,23,29,52,10,3,1,4,8,290.5,4,3,0,5,0,10,11,0,7,12,780,1,3,4,17,5.6,39,0,0,1,17,4,2,42,18,5,15,2,0,2,0,0.0,0.0,0.0
2540,2020,13,Richmond,DEF,45,28,73,21,5,9,23,49,72,12,0,2,0,14,506.7,6,5,2,8,2,7,27,0,2,28,1250,1,0,1,37,11.899999999999999,62,0,8,0,15,0,9,35,26,9,0,7,1,0,0,0.0,0.0,0.0
2541,2020,13,Richmond,FWD,51,42,93,22,3,14,41,55,96,14,8,5,0,7,384.59999999999997,17,2,5,0,0,19,9,9,17,31,1408,5,4,9,25,8.6,58,2,1,0,26,12,4,67,2,2,11,0,0,7,3,0.0,0.0,0.0
2542,2020,13,Richmond,MID,66,53,119,25,6,8,50,70,120,32,0,4,19,7,393.5,25,5,4,2,4,20,23,0,3,26,2160,9,7,16,38,8.7,81,0,5,4,34,6,9,76,23,4,37,3,0,0,0,0.0,0.0,0.0
2543,2020,13,Richmond,Other,15,19,34,7,4,5,15,21,36,8,1,0,8,4,254.4,8,1,1,4,1,5,6,1,3,13,604,0,1,1,9,5.0,21,0,0,5,13,5,1,55,14,3,14,2,0,1,1,0.0,0.0,0.0
2544,2020,13,St Kilda,DEF,51,18,69,24,0,10,18,44,62,4,0,2,0,13,453.8,10,3,5,15,0,14,17,1,0,4,1029,0,3,3,37,22.6,52,0,4,0,11,1,2,37,21,12,0,6,1,1,0,0.0,0.0,0.0
2545,2020,13,St Kilda,FWD,51,19,70,21,7,21,25,40,65,12,6,4,12,3,356.5,14,5,2,5,3,20,12,6,12,17,1341,0,4,4,28,21.3,43,4,3,2,16,7,4,68,17,2,29,0,0,11,2,0.0,0.0,0.0
2546,2020,13,St Kilda,MID,40,53,93,10,2,26,53,42,95,13,1,3,18,9,383.7,15,1,3,5,2,15,15,2,4,18,1042,5,11,16,18,4.4,59,1,3,5,43,7,5,91,47,4,31,0,0,3,2,0.0,0.0,0.0
2547,2020,13,St Kilda,Other,24,15,39,8,3,11,13,29,42,10,1,0,0,5,336.7,3,2,1,6,1,8,11,2,1,7,811,1,2,3,21,9.6,34,0,2,0,11,2,2,37,15,2,1,2,1,0,0,0.0,0.0,0.0
2548,2020,13,Sydney Swans,DEF,52,37,89,24,0,9,28,62,90,6,1,4,0,28,422.6,15,3,5,13,0,20,27,0,2,8,1296,0,2,2,33,12.8,65,3,6,0,21,1,2,42,25,24,0,12,2,9,2,0.0,0.0,0.0
2549,2020,13,Sydney Swans,FWD,43,29,72,21,0,10,19,50,69,13,2,1,6,9,403.3,7,2,4,4,0,17,11,1,5,13,1240,0,4,4,25,15.8,48,3,4,3,15,2,3,59,16,7,12,2,1,4,1,0.0,0.0,0.0
2550,2020,13,Sydney Swans,MID,69,31,100,23,1,15,46,49,95,22,0,4,26,12,358.4,12,5,3,7,1,27,23,1,2,12,1767,4,14,18,38,21.8,61,1,4,5,32,3,4,77,27,6,57,1,0,3,0,0.0,0.0,0.0
2551,2020,13,Sydney Swans,Other,21,21,42,11,0,15,21,22,43,2,1,0,0,7,305.6,4,3,1,2,0,4,4,0,0,3,241,2,2,4,15,4.3,31,0,0,0,16,2,0,48,16,2,0,0,0,1,0,0.0,0.0,0.0
2552,2020,13,West Coast Eagles,DEF,59,20,79,42,2,9,20,58,78,3,0,6,0,32,485.6,5,1,1,17,0,13,30,0,0,4,990,0,1,1,51,27.0,65,0,17,0,10,0,1,54,43,27,0,9,1,0,0,0.0,0.0,0.0
2553,2020,13,West Coast Eagles,FWD,38,10,48,24,0,4,16,31,47,13,7,6,7,6,436.6,6,1,1,5,4,10,5,0,10,22,1188,0,2,2,25,27.5,35,3,1,0,8,6,3,49,17,3,19,0,0,10,4,0.0,0.0,0.0
2554,2020,13,West Coast Eagles,MID,56,42,98,15,4,15,52,52,104,15,1,1,29,12,404.7,19,7,4,7,2,21,12,1,4,24,1671,6,19,25,35,8.2,66,0,0,8,25,3,10,102,35,2,55,0,0,1,1,0.0,0.0,0.0
2555,2020,13,West Coast Eagles,Other,20,15,35,11,1,13,10,26,36,5,0,0,0,6,296.4,5,2,2,3,0,7,6,3,2,5,569,0,1,1,14,7.2,26,0,1,0,7,2,2,54,25,3,0,0,0,1,0,0.0,0.0,0.0
2556,2020,13,Western Bulldogs,DEF,50,29,79,28,2,10,19,52,71,6,1,2,0,22,530.1,7,3,3,17,0,13,26,0,2,13,1506,0,2,2,41,10.5,68,0,9,0,14,1,6,46,31,15,0,8,2,0,0,0.0,0.0,0.0
2557,2020,13,Western Bulldogs,FWD,34,43,77,15,0,11,36,40,76,8,5,4,5,10,437.9,10,2,2,6,3,11,16,3,13,23,1054,3,3,6,18,4.9,55,1,1,1,30,8,6,70,23,5,17,2,1,7,3,0.0,0.0,0.0
2558,2020,13,Western Bulldogs,MID,54,50,104,22,1,22,36,68,104,19,3,1,8,7,414.3,18,4,1,6,5,26,14,2,7,22,1666,6,7,13,29,10.5,74,2,4,2,29,2,6,81,37,3,49,0,0,1,0,0.0,0.0,0.0
2559,2020,13,Western Bulldogs,Other,39,28,67,9,1,6,21,50,71,10,1,0,0,4,241.0,8,1,4,8,1,12,10,2,3,10,1161,1,3,4,22,7.1,43,2,2,0,19,7,2,34,14,3,0,1,1,1,0,0.0,0.0,0.0
2560,2020,14,Carlton,DEF,43,26,69,22,1,9,30,36,66,6,0,2,0,27,436.3,10,5,3,15,0,14,31,1,0,6,1140,0,1,1,33,12.0,52,0,5,0,22,1,3,38,30,24,0,17,4,0,0,0.0,0.0,0.0
2561,2020,14,Carlton,FWD,37,22,59,19,0,11,23,36,59,12,3,2,7,3,366.4,18,2,7,2,2,22,5,4,9,15,1010,2,3,5,18,12.1,36,9,1,0,19,10,1,60,13,2,25,0,0,13,1,0.0,0.0,0.0
2562,2020,14,Carlton,MID,55,49,104,19,0,32,45,59,104,14,3,1,16,6,388.1,11,6,2,4,1,13,16,6,7,21,1130,3,9,12,31,10.3,68,1,1,3,33,5,8,121,47,3,46,0,0,1,0,0.0,0.0,0.0
2563,2020,14,Carlton,Other,36,24,60,17,0,13,15,42,57,11,1,0,0,4,268.7,9,0,2,8,1,15,7,1,4,9,1029,2,2,4,26,6.6000000000000005,41,2,1,0,14,0,1,51,21,3,0,3,1,1,0,0.0,0.0,0.0
2564,2020,14,Collingwood,DEF,65,34,99,33,1,13,22,74,96,11,0,3,0,20,500.8,11,7,3,19,1,18,33,0,0,14,1632,0,1,1,52,14.4,82,1,9,0,12,0,6,54,51,20,0,10,0,0,0,0.0,0.0,0.0
2565,2020,14,Collingwood,FWD,40,23,63,21,0,13,22,44,66,8,6,2,5,6,447.5,11,2,4,1,2,11,6,6,17,34,883,0,1,1,24,17.0,44,12,0,3,16,9,6,69,18,4,10,1,0,11,3,0.0,0.0,0.0
2566,2020,14,Collingwood,MID,63,43,106,20,3,25,53,54,107,16,0,3,34,7,421.1,11,3,2,5,0,23,15,3,3,20,1451,9,15,24,37,11.6,74,2,4,12,33,5,5,90,46,3,60,1,0,2,1,0.0,0.0,0.0
2567,2020,14,Collingwood,Other,22,31,53,8,0,9,26,26,52,5,2,2,0,6,295.2,9,2,4,10,3,7,10,0,3,12,551,1,4,5,15,2.8,38,0,0,0,19,0,5,53,27,5,0,3,1,7,1,0.0,0.0,0.0
2568,2020,14,Essendon,DEF,39,40,79,17,2,7,25,51,76,6,1,2,0,16,478.5,14,5,4,13,1,13,24,0,3,16,1301,1,0,1,31,7.5,63,1,3,0,19,2,6,48,25,14,0,7,2,1,0,0.0,0.0,0.0
2569,2020,14,Essendon,FWD,49,38,87,23,1,14,27,59,86,20,7,5,1,6,478.7,12,3,8,1,4,15,7,3,13,28,1396,4,7,11,33,20.1,67,6,0,0,17,4,2,83,19,5,8,0,0,8,3,0.0,0.0,0.0
2570,2020,14,Essendon,MID,39,64,103,9,3,19,51,58,109,12,1,0,21,14,461.7,14,4,3,7,3,23,14,3,1,25,1268,15,10,25,24,3.1,76,0,0,7,36,5,13,79,31,7,61,0,0,1,0,0.0,0.0,0.0
2571,2020,14,Essendon,Other,24,32,56,5,1,10,11,47,58,8,3,0,0,8,287.1,6,2,1,3,1,5,2,1,6,18,745,0,3,3,14,4.2,41,1,0,0,8,2,1,40,7,4,0,2,0,0,0,0.0,0.0,0.0
2572,2020,14,Fremantle,DEF,47,27,74,18,4,4,23,47,70,7,0,3,0,14,473.3,13,5,6,18,0,14,25,0,1,9,1503,1,3,4,36,13.2,58,0,7,0,14,0,4,45,35,9,0,8,2,0,0,0.0,0.0,0.0
2573,2020,14,Fremantle,FWD,28,27,55,11,0,16,30,25,55,9,2,2,10,7,360.20000000000005,8,5,2,0,2,17,6,6,7,17,805,3,2,5,12,7.2,32,2,1,2,20,7,3,74,13,3,24,0,0,9,2,0.0,0.0,0.0
2574,2020,14,Fremantle,MID,44,49,93,15,1,22,38,57,95,15,1,1,24,8,399.1,15,6,8,7,2,16,8,3,3,15,1219,5,6,11,30,5.5,65,0,3,5,25,7,3,88,30,2,49,1,1,4,2,0.0,0.0,0.0
2575,2020,14,Fremantle,Other,26,27,53,9,1,13,18,33,51,6,1,0,0,6,339.3,5,4,1,7,0,6,10,2,4,12,644,3,5,8,19,4.2,43,0,2,0,14,4,3,44,24,4,0,2,1,0,0,0.0,0.0,0.0
2576,2020,14,GWS Giants,DEF,53,37,90,24,3,9,27,63,90,7,0,2,0,26,440.3,9,2,4,11,2,15,28,0,0,15,1096,0,3,3,35,9.1,68,0,5,0,21,0,4,37,23,18,0,9,2,0,0,0.0,0.0,0.0
2577,2020,14,GWS Giants,FWD,50,31,81,25,1,12,31,50,81,12,10,5,1,8,440.9,15,8,9,4,3,10,3,3,18,33,1141,4,4,8,33,13.6,59,2,0,0,17,4,3,57,18,6,10,0,0,11,4,0.0,0.0,0.0
2578,2020,14,GWS Giants,MID,64,62,126,23,1,22,45,80,125,21,1,2,25,8,453.0,19,5,6,8,5,16,16,2,3,30,1813,8,10,18,42,6.6,96,0,4,6,32,4,11,72,42,4,63,4,2,0,0,0.0,0.0,0.0
2579,2020,14,GWS Giants,Other,32,21,53,9,0,10,20,35,55,5,0,0,0,10,302.6,6,2,1,6,1,6,8,2,4,11,663,1,3,4,21,7.4,39,0,1,0,14,2,3,31,12,6,0,0,0,0,0,0.0,0.0,0.0
2580,2020,14,Geelong Cats,DEF,51,30,81,30,0,10,17,60,77,10,0,1,26,19,488.7,6,0,2,10,0,11,12,0,0,16,1123,1,5,6,42,13.1,67,0,0,8,14,0,1,44,29,17,35,6,2,1,1,0.0,0.0,0.0
2581,2020,14,Geelong Cats,FWD,43,29,72,13,2,16,34,41,75,12,5,1,4,7,446.3,6,3,2,4,4,6,8,3,13,29,903,1,5,6,29,13.1,54,1,1,1,22,10,8,64,23,3,12,1,0,4,0,0.0,0.0,0.0
2582,2020,14,Geelong Cats,MID,63,52,115,24,3,13,48,65,113,11,2,3,19,10,425.6,21,6,7,7,3,23,16,2,6,36,1462,6,9,15,37,8.0,77,2,0,3,33,5,10,76,37,6,32,1,0,4,2,0.0,0.0,0.0
2583,2020,14,Geelong Cats,Other,26,29,55,10,0,10,22,34,56,9,0,0,0,4,297.6,5,7,2,0,0,4,6,2,1,7,567,3,6,9,16,3.7,41,1,0,0,13,2,3,57,25,3,0,2,1,1,1,0.0,0.0,0.0
2584,2020,14,Gold Coast Suns,DEF,44,26,70,23,1,9,23,47,70,5,0,2,0,12,473.5,5,2,2,15,0,8,32,0,0,18,1184,0,2,2,31,19.1,55,0,12,0,16,0,9,34,26,8,0,10,5,0,0,0.0,0.0,0.0
2585,2020,14,Gold Coast Suns,FWD,59,20,79,36,2,6,38,44,82,18,14,10,0,4,404.0,10,6,5,2,6,8,7,4,24,54,1765,1,2,3,36,23.5,52,11,3,0,19,9,8,56,9,1,7,0,0,17,6,0.0,0.0,0.0
2586,2020,14,Gold Coast Suns,MID,64,54,118,16,5,13,56,62,118,15,1,0,25,12,416.7,21,9,7,14,1,22,16,3,6,36,1777,7,18,25,38,7.4,81,1,2,10,40,3,11,72,30,6,54,2,1,0,0,0.0,0.0,0.0
2587,2020,14,Gold Coast Suns,Other,22,16,38,5,1,5,14,25,39,7,0,0,0,8,241.8,5,2,2,2,1,12,8,0,4,13,651,2,5,7,13,7.1,25,1,2,0,11,2,3,47,23,7,0,1,1,1,0,0.0,0.0,0.0
2588,2020,14,Hawthorn,DEF,41,43,84,14,0,10,23,54,77,3,0,3,30,16,472.6,10,5,4,18,1,16,17,1,2,13,1216,1,3,4,31,6.9,66,0,3,7,14,1,2,67,49,15,53,6,2,0,0,0.0,0.0,0.0
2589,2020,14,Hawthorn,FWD,27,22,49,13,3,6,25,26,51,14,4,4,2,8,323.7,8,3,3,1,4,9,5,3,9,24,1015,0,2,2,15,7.7,31,0,1,0,17,4,3,58,10,5,6,0,0,6,2,0.0,0.0,0.0
2590,2020,14,Hawthorn,MID,59,60,119,32,0,20,44,77,121,13,2,6,5,14,485.7,11,7,6,8,1,12,25,0,8,34,1438,4,8,12,43,8.0,94,2,9,3,24,2,14,97,61,6,10,2,0,1,0,0.0,0.0,0.0
2591,2020,14,Hawthorn,Other,26,15,41,7,3,6,13,31,44,4,1,0,0,8,313.2,7,1,1,5,0,10,10,0,3,8,652,1,0,1,17,9.7,31,0,2,0,9,0,2,45,18,5,0,2,1,2,0,0.0,0.0,0.0
2592,2020,14,Melbourne,DEF,57,33,90,30,0,4,27,60,87,7,0,4,0,31,455.0,8,0,1,23,2,16,30,0,0,8,1431,0,3,3,44,13.100000000000001,69,0,10,0,22,0,2,34,19,29,0,13,1,0,0,0.0,0.0,0.0
2593,2020,14,Melbourne,FWD,36,19,55,21,0,9,16,39,55,10,2,4,0,5,413.4,9,2,3,2,1,19,7,3,4,9,999,0,1,1,25,15.8,38,3,4,0,9,3,1,36,13,5,4,1,0,8,1,0.0,0.0,0.0
2594,2020,14,Melbourne,MID,50,41,91,18,0,19,51,41,92,10,2,2,28,10,459.3,15,5,6,10,1,16,16,3,6,14,1405,1,15,16,33,9.3,66,0,2,10,38,3,6,80,31,8,63,2,1,7,3,0.0,0.0,0.0
2595,2020,14,Melbourne,Other,28,23,51,12,0,3,22,29,51,3,0,2,0,1,291.8,7,2,1,4,2,11,11,0,1,5,488,1,2,3,17,5.3,37,1,2,0,16,3,2,25,11,1,0,1,0,0,0,0.0,0.0,0.0
2596,2020,14,North Melbourne,DEF,62,31,93,25,2,6,27,52,79,8,0,6,0,15,450.0,10,3,4,22,2,16,30,0,1,5,1669,0,0,0,44,14.700000000000001,71,0,11,0,16,0,2,45,31,11,0,12,4,0,0,0.0,0.0,0.0
2597,2020,14,North Melbourne,FWD,33,19,52,13,1,7,27,27,54,9,4,5,2,2,424.2,14,4,4,2,0,16,2,4,9,15,988,0,5,5,19,12.6,34,2,1,0,18,8,0,50,10,1,11,0,0,10,5,0.0,0.0,0.0
2598,2020,14,North Melbourne,MID,48,38,86,20,2,15,34,51,85,13,0,1,21,4,424.5,21,5,9,8,0,17,8,2,0,9,1402,8,4,12,31,14.700000000000001,61,0,0,3,27,5,4,81,42,3,50,1,1,2,1,0.0,0.0,0.0
2599,2020,14,North Melbourne,Other,24,18,42,13,0,3,25,18,43,7,0,3,0,14,204.4,11,4,2,1,1,14,10,0,0,6,670,2,2,4,11,5.300000000000001,21,1,1,0,17,4,2,48,13,9,0,5,1,1,1,0.0,0.0,0.0
2600,2020,14,Port Adelaide,DEF,42,27,69,17,2,4,28,38,66,4,0,4,0,16,481.1,10,2,1,17,0,14,26,0,0,3,1037,0,2,2,29,16.5,52,0,7,0,20,1,1,37,22,12,0,9,0,0,0,0.0,0.0,0.0
2601,2020,14,Port Adelaide,FWD,35,46,81,11,3,14,38,45,83,8,5,3,6,8,411.4,6,3,3,1,5,15,7,5,12,27,776,4,4,8,21,6.6,59,0,0,1,26,9,5,99,33,2,11,0,0,15,5,0.0,0.0,0.0
2602,2020,14,Port Adelaide,MID,53,59,112,9,0,19,51,66,117,18,0,0,25,8,406.9,20,5,10,12,2,21,12,4,2,22,1639,5,21,26,29,5.9,79,1,0,8,42,8,9,86,37,5,63,1,0,1,1,0.0,0.0,0.0
2603,2020,14,Port Adelaide,Other,33,26,59,9,0,16,24,37,61,14,1,0,3,2,239.3,11,2,2,2,0,15,10,6,4,15,1036,3,7,10,17,5.9,39,1,3,0,20,9,3,62,22,0,12,0,0,2,0,0.0,0.0,0.0
2604,2020,14,Richmond,DEF,67,19,86,35,1,8,29,53,82,13,0,7,0,20,491.2,8,4,5,22,0,14,37,0,1,9,1855,1,1,2,53,22.5,69,1,13,0,16,0,5,46,38,13,0,13,3,0,0,0.0,0.0,0.0
2605,2020,14,Richmond,FWD,29,36,65,8,1,21,22,44,66,11,5,1,0,12,455.9,19,2,8,0,2,19,7,7,11,23,971,1,3,4,21,7.3,49,2,0,0,16,4,2,95,23,5,1,0,0,9,0,0.0,0.0,0.0
2606,2020,14,Richmond,MID,48,37,85,13,2,11,46,40,86,18,2,1,22,6,378.9,18,4,6,9,5,18,15,1,4,20,1388,5,11,16,25,11.200000000000001,54,0,5,7,31,2,7,101,46,2,46,1,0,2,1,0.0,0.0,0.0
2607,2020,14,Richmond,Other,28,29,57,13,1,14,26,30,56,10,2,1,8,6,233.8,12,4,3,4,0,16,7,3,4,10,912,2,5,7,15,5.3,33,2,1,4,20,1,4,56,24,4,22,0,0,2,2,0.0,0.0,0.0
2608,2020,14,St Kilda,DEF,45,34,79,25,2,12,27,49,76,6,0,3,0,14,450.7,9,3,1,9,0,20,29,0,0,8,1019,0,1,1,34,9.7,60,0,7,0,20,1,2,40,26,11,0,11,2,0,0,0.0,0.0,0.0
2609,2020,14,St Kilda,FWD,47,26,73,23,5,9,23,46,69,13,5,5,15,6,418.5,7,2,2,6,2,10,11,1,9,19,1554,1,4,5,30,12.9,54,4,4,4,15,2,2,49,10,5,31,1,0,13,2,0.0,0.0,0.0
2610,2020,14,St Kilda,MID,54,36,90,19,2,17,39,52,91,16,2,3,17,7,429.0,14,4,4,3,0,26,11,3,4,20,1489,9,11,20,31,8.5,65,1,3,5,27,3,6,72,23,4,36,3,2,1,0,0.0,0.0,0.0
2611,2020,14,St Kilda,Other,24,16,40,8,0,8,16,24,40,11,0,0,0,5,322.9,6,2,2,3,1,8,12,2,2,11,651,1,2,3,20,3.2,33,0,3,0,11,2,4,32,8,2,0,0,0,3,0,0.0,0.0,0.0
2612,2020,14,Sydney Swans,DEF,65,34,99,30,3,18,34,65,99,10,1,3,10,19,466.6,5,3,1,15,1,15,24,0,3,12,1535,1,9,10,48,11.6,77,2,5,3,24,0,4,71,43,12,26,8,3,0,0,0.0,0.0,0.0
2613,2020,14,Sydney Swans,FWD,32,32,64,16,1,13,30,35,65,9,3,6,2,8,416.7,14,4,5,4,2,11,17,5,8,12,731,0,2,2,20,7.3,46,4,6,1,18,6,2,54,21,5,6,6,1,6,0,0.0,0.0,0.0
2614,2020,14,Sydney Swans,MID,54,54,108,20,0,24,36,65,101,17,0,1,27,12,400.9,17,4,4,10,1,20,15,3,3,21,1492,4,4,8,33,23.1,74,1,2,4,23,2,3,143,86,6,54,3,2,3,0,0.0,0.0,0.0
2615,2020,14,Sydney Swans,Other,26,17,43,4,1,12,17,29,46,4,1,0,0,7,254.9,8,5,2,4,0,9,11,3,3,9,719,1,5,6,14,11.1,27,1,0,0,12,0,3,64,36,5,0,1,0,1,0,0.0,0.0,0.0
2616,2020,14,West Coast Eagles,DEF,53,25,78,18,0,10,35,48,83,9,0,1,0,41,466.2,12,7,4,17,1,11,34,0,1,7,1187,2,0,2,38,18.7,58,0,4,0,19,0,3,45,31,29,0,10,2,0,0,0.0,0.0,0.0
2617,2020,14,West Coast Eagles,FWD,33,21,54,9,0,15,25,33,58,10,6,1,8,7,439.9,12,6,3,2,0,17,9,7,13,15,867,0,5,5,17,11.4,35,4,0,3,15,2,5,69,23,2,23,0,0,10,2,0.0,0.0,0.0
2618,2020,14,West Coast Eagles,MID,59,69,128,12,0,22,55,74,129,20,1,0,22,8,429.6,19,6,5,12,3,26,17,1,2,16,1628,13,11,24,33,9.399999999999999,91,0,0,8,37,3,6,100,48,4,46,0,0,2,0,0.0,0.0,0.0
2619,2020,14,West Coast Eagles,Other,23,29,52,7,0,8,18,37,55,6,1,0,0,4,257.3,7,3,2,4,2,12,8,4,2,8,659,0,0,0,14,3.5000000000000004,35,0,0,0,15,2,2,47,13,2,0,3,1,2,1,0.0,0.0,0.0
2620,2020,14,Western Bulldogs,DEF,46,25,71,18,1,13,22,45,67,4,0,1,0,24,477.9,10,1,3,17,1,14,25,0,2,11,1314,0,2,2,34,11.5,55,0,7,0,16,0,6,50,48,15,0,6,2,1,0,0.0,0.0,0.0
2621,2020,14,Western Bulldogs,FWD,38,40,78,23,0,10,31,48,79,8,8,5,0,4,386.7,8,2,6,1,3,6,3,3,9,33,777,1,8,9,22,6.6,56,1,0,0,22,11,3,66,35,3,5,1,1,5,1,0.0,0.0,0.0
2622,2020,14,Western Bulldogs,MID,34,42,76,12,0,23,36,41,77,11,2,1,13,15,450.9,10,8,6,5,1,14,8,4,4,20,809,5,7,12,20,5.3,52,0,0,2,24,6,5,100,59,6,75,3,1,4,2,0.0,0.0,0.0
2623,2020,14,Western Bulldogs,Other,28,29,57,8,0,7,14,41,55,10,0,0,0,6,276.2,5,2,1,7,2,8,8,3,1,12,769,3,2,5,14,3.2,38,0,1,0,12,0,2,54,29,3,0,0,0,0,0,0.0,0.0,0.0
